name,email,phone,detail_url
Azizi Developments,info@azizidevelopments.com,80029494,https://www.eyeofriyadh.com/directory/details/12656_azizi-developments
Emaar The Economic City (EEC),care@kaec.net,8001180010,https://www.eyeofriyadh.com/directory/details/12671_emaar-the-economic-city-eec
Taiba Investments Company,info@taiba.com.sa,966 14 837 7777,https://www.eyeofriyadh.com/directory/details/12672_taiba-investments-company
Esnad Real Estate Valuation,info@esnadrealestate.com, +966 12 206 4111,https://www.eyeofriyadh.com/directory/details/12967_esnad-real-estate-valuation
SAAS Properties,info@saasproperties.com, 800 (722723),https://www.eyeofriyadh.com/directory/details/12968_saas-properties
TEAMS Real Estate Development Company,,+966 12 734 6000,https://www.eyeofriyadh.com/directory/details/12981_teams-real-estate-development-company
FIABCI,info@fiabci.org,+33 1 45 38 26 35 ,https://www.eyeofriyadh.com/directory/details/12988_fiabci
CEIR,info@ceir.org,+1 (972) 687-9242,https://www.eyeofriyadh.com/directory/details/13000_ceir
InterContinental Cairo Semiramis,info.semiramisic@ihg.com,+20 2 27988000,https://www.eyeofriyadh.com/directory/details/13006_intercontinental-cairo-semiramis
"The Nile Ritz-Carlton, Cairo",,+20 2 25778899,https://www.eyeofriyadh.com/directory/details/13010_the-nile-ritz-carlton-cairo
FOUR SEASONS HOTEL CAIRO AT THE FIRST RESIDENCE,,+20 (2) 3567-1600,https://www.eyeofriyadh.com/directory/details/13011_four-seasons-hotel-cairo-at-the-first-residence
The St. Regis Cairo,,+20 2-2597 9000,https://www.eyeofriyadh.com/directory/details/13012_the-st-regis-cairo
"The St. Regis Al Masa Hotel, Cairo",,+20 2-46111000,https://www.eyeofriyadh.com/directory/details/13013_the-st-regis-al-masa-hotel-cairo
Kempinski Nile Hotel Garden City Cairo,reservation.cairo@kempinski.com,+20 2 27980000,https://www.eyeofriyadh.com/directory/details/13014_kempinski-nile-hotel-garden-city-cairo
Rixos Sharm El Sheikh,RHSSH.SALES@RIXOS.COM,+20 69 3710210,https://www.eyeofriyadh.com/directory/details/13015_rixos-sharm-el-sheikh
Four Seasons Resort Sharm El Sheikh,,+20693603555,https://www.eyeofriyadh.com/directory/details/13017_four-seasons-resort-sharm-el-sheikh
Steigenberger Alcazar,info@jazhotels.com, +20 2 38541111,https://www.eyeofriyadh.com/directory/details/13018_steigenberger-alcazar
Canv Real Estate,info@canv.sa,966920013393,https://www.eyeofriyadh.com/directory/details/13079_canv-real-estate
Mada Gypsum Company,info@madagypsum.com,+966143253253,https://www.eyeofriyadh.com/directory/details/13532_mada-gypsum-company
Haier,info@haier.com.sa,8001222201,https://www.eyeofriyadh.com/directory/details/13538_haier
Zamil AC,info@zamilac.com,8003041000,https://www.eyeofriyadh.com/directory/details/13539_zamil-ac
Guardian Glass,GuardianGlass@hotmail.com,+97172058000,https://www.eyeofriyadh.com/directory/details/13540_guardian-glass
AGC Obeikan Glass,info@agc-obeikanglass.com.sa,966143931071,https://www.eyeofriyadh.com/directory/details/13541_agc-obeikan-glass
Sara Group Holdings,info@saragroups.com,+966114773225,https://www.eyeofriyadh.com/directory/details/13542_sara-group-holdings
Isam Khairi Kabbani Group IKK,info@ikkgroup.com,+966126278000,https://www.eyeofriyadh.com/directory/details/13543_isam-khairi-kabbani-group-ikk
AI-Othman Wood Industries,info@awi.com.sa,+96136684300,https://www.eyeofriyadh.com/directory/details/13544_ai-othman-wood-industries
AL KUHAIMI GROUP,info@alkuhaimi.com,+966138472777,https://www.eyeofriyadh.com/directory/details/13545_al-kuhaimi-group
Sanadak,info@sanadak.sa, 8001000188,https://www.eyeofriyadh.com/directory/details/13792_sanadak
Dubai World Trade Centre - DWTC,care@dwtc.com,971 4 389 3999,https://www.eyeofriyadh.com/directory/details/13807_dubai-world-trade-centre-dwtc
Hawyia Auctions,,92 000 38 18,https://www.eyeofriyadh.com/directory/details/13808_hawyia-auctions
Aqar One,help@aqar1.com,966550595911,https://www.eyeofriyadh.com/directory/details/13810_aqar-one
Coca Cola Arena - Dubai,boxoffice@coca-cola-arena.com,800 22 33 88,https://www.eyeofriyadh.com/directory/details/13814_coca-cola-arena-dubai
Festival Arena Dubai by InterContinental,imeet@ihg.com,971 4 701 1111,https://www.eyeofriyadh.com/directory/details/13818_festival-arena-dubai-by-intercontinental
Dubai Opera,boxoffice@dubaiopera.com,9714 440 8888,https://www.eyeofriyadh.com/directory/details/13820_dubai-opera
Madinat Jumeirah,,971 4 366 5000,https://www.eyeofriyadh.com/directory/details/13821_madinat-jumeirah
Dubai Exhibition Centre,,80039762489,https://www.eyeofriyadh.com/directory/details/13823_dubai-exhibition-centre
Al Majaz Amphitheatre,info@almajazamphitheatre.ae,971 6 512 3440,https://www.eyeofriyadh.com/directory/details/13824_al-majaz-amphitheatre
Mayadeen,,,https://www.eyeofriyadh.com/directory/details/13825_mayadeen
Abu Dhabi National Exhibition Centre (ADNEC),customer.services@adnec.ae,971 2 444 6900,https://www.eyeofriyadh.com/directory/details/13826_abu-dhabi-national-exhibition-centre-adnec
Emirates Palace Mandarin Oriental,moauh-reservations@mohg.com,971 2 690 9000,https://www.eyeofriyadh.com/directory/details/13828_emirates-palace-mandarin-oriental
Etihad Arena,,whatsapp 971 56 351 5381,https://www.eyeofriyadh.com/directory/details/13829_etihad-arena
Yas Marina Circuit,,800927,https://www.eyeofriyadh.com/directory/details/13830_yas-marina-circuit
Louvre Abu Dhabi,contact@louvreabudhabi.ae,971 600 565 566,https://www.eyeofriyadh.com/directory/details/13832_louvre-abu-dhabi
Manarat Al Saadiyat:,,971 2 657 5800 ,https://www.eyeofriyadh.com/directory/details/13834_manarat-al-saadiyat
RAK Exhibition Centre,r.albazi@rakexpo.ae,971 7 207 0277,https://www.eyeofriyadh.com/directory/details/13835_rak-exhibition-centre
Alserkal Avenue,info@alserkal.online,971 4 333 3464,https://www.eyeofriyadh.com/directory/details/13836_alserkal-avenue
La Perle Theatre,events@laperle.com,971 4 437 0037,https://www.eyeofriyadh.com/directory/details/13837_la-perle-theatre
The King Abdulaziz Center for World Culture (Ithra),customercare@ithra.com,8001221224,https://www.eyeofriyadh.com/directory/details/13838_the-king-abdulaziz-center-for-world-culture-ithra
ADNEC Centre Al Ain,info@alaincc.ae,971 3 763 7686​,https://www.eyeofriyadh.com/directory/details/13840_adnec-centre-al-ain
jeddah Superdom,info@jeddahsupersome.com,,https://www.eyeofriyadh.com/directory/details/13842_jeddah-superdom
Maraya,,+966920025003,https://www.eyeofriyadh.com/directory/details/13845_maraya
King Khalid University Red Hall Conference Hall,mc@kku.edu.sa,966172418833,https://www.eyeofriyadh.com/directory/details/13846_king-khalid-university-red-hall-conference-hall
Brand Commandos,maher@brandcommandos.com,,https://www.eyeofriyadh.com/directory/details/13850_brand-commandos
Doha Exhibition and Convention Center,info@decc.qa,97440331111,https://www.eyeofriyadh.com/directory/details/13852_doha-exhibition-and-convention-center
Exhibition World Bahrain,connect@ewbahrain.com,17839715517,https://www.eyeofriyadh.com/directory/details/13854_exhibition-world-bahrain
Sokok,,+966599992887,https://www.eyeofriyadh.com/directory/details/13856_sokok
Oman Convention & Exhibition Centre,sales@omanconvention.com,96824233800,https://www.eyeofriyadh.com/directory/details/13857_oman-convention-exhibition-centre
Eygpt International Exhibitions Centre,info@nciec.com,22402412048,https://www.eyeofriyadh.com/directory/details/13860_eygpt-international-exhibitions-centre
RAK Properties,sales@rakproperties.ae,971 72444432,https://www.eyeofriyadh.com/directory/details/13885_rak-properties
Al Hamra Real Estate,feedback@alhamra.ae,800 25 42672,https://www.eyeofriyadh.com/directory/details/13886_al-hamra-real-estate
Kanaf Real Estate,info@kanaf.com.sa,+966555833680,https://www.eyeofriyadh.com/directory/details/13903_kanaf-real-estate
FORM HOTEL,reservations@formhotel.com,97143179000,https://www.eyeofriyadh.com/directory/details/13918_form-hotel
Emirates Palace by Mandarin Oriental,moauh-reservations@mohg.com,97126909000,https://www.eyeofriyadh.com/directory/details/13925_emirates-palace-by-mandarin-oriental
W Abu Dhabi - Yas Island,wabudhabi.reservations@whotels.com,97126560000,https://www.eyeofriyadh.com/directory/details/13932_w-abu-dhabi-yas-island
Rixos Premium Saadiyat Island,reservation.saadiyat@rixos.com,97124922222,https://www.eyeofriyadh.com/directory/details/13933_rixos-premium-saadiyat-island
"The Ritz-Carlton Abu Dhabi, Grand Canal",rc.auhrz.leads@ritzcarlton.com,97128188888,https://www.eyeofriyadh.com/directory/details/13934_the-ritz-carlton-abu-dhabi-grand-canal
Mandarin Oriental Jumeira,modub-reservations@mohg.com,+971 4 777 2222,https://www.eyeofriyadh.com/directory/details/13951_mandarin-oriental-jumeira
"The St. Regis Dubai, The Palm",stregispalm.res@stregis.com,+971 4-218 00 00,https://www.eyeofriyadh.com/directory/details/13952_the-st-regis-dubai-the-palm
Burj Al Arab Jumeirah,baainfo@jumeirah.com,97143017777,https://www.eyeofriyadh.com/directory/details/13955_burj-al-arab-jumeirah
"The Lana, Dorchester Collection",reservations.LAN@dorchestercollection.com,97145417777,https://www.eyeofriyadh.com/directory/details/13956_the-lana-dorchester-collection
Atlantis the Royal,theroyal.reservations@atlantisdubai.com,97144260009,https://www.eyeofriyadh.com/directory/details/13957_atlantis-the-royal
FIVE Palm Jumeirah,fpjd.reservations@fivehotelsandresorts.com,97144559999,https://www.eyeofriyadh.com/directory/details/13958_five-palm-jumeirah
Jumeirah Saadiyat Island,jsiquestions@jumeirah.com,97128114444,https://www.eyeofriyadh.com/directory/details/13959_jumeirah-saadiyat-island
Bulgari Resort Dubai,dubai@bulgarihotels.com,97147775555,https://www.eyeofriyadh.com/directory/details/13960_bulgari-resort-dubai
The St. Regis Downtown Dubai,stregispalm.res@stregis.com,97145125555,https://www.eyeofriyadh.com/directory/details/13961_the-st-regis-downtown-dubai
Delano Dubai,reservations-dubai@delanohotels.com,97145566255,https://www.eyeofriyadh.com/directory/details/13962_delano-dubai
Exa,Exaporcelain@alfanar.com,800122-2220,https://www.eyeofriyadh.com/directory/details/13993_exa
Nayifat,CustomerCare@nayifat.com,800100088,https://www.eyeofriyadh.com/directory/details/14005_nayifat
Yanal,customercare@yanal.com عربي,8001244555,https://www.eyeofriyadh.com/directory/details/14006_yanal
AlYusr,,8001160711,https://www.eyeofriyadh.com/directory/details/14007_alyusr
Professional,info@proe.sa,966555512003,https://www.eyeofriyadh.com/directory/details/14027_professional
the Auction Dar Company,info@darauction.com,966508582444,https://www.eyeofriyadh.com/directory/details/14028_the-auction-dar-company
Aldal,malowayed@aldal.sa,920015524,https://www.eyeofriyadh.com/directory/details/14029_aldal
Jumeirah Marsa Al Arab,MAAreservations@jumeirah.com,+971 4 540 8888,https://www.eyeofriyadh.com/directory/details/14040_jumeirah-marsa-al-arab
One&Only One Za’abeel,reservations@oneandonlyonezaabeel.com,+971 4 666 1616,https://www.eyeofriyadh.com/directory/details/14041_one-only-one-za-abeel
The Royal Institute of British Architects RIBA,ribanorth@riba.org,+44(0)151 703 0107 ,https://www.eyeofriyadh.com/directory/details/14042_the-royal-institute-of-british-architects-riba
Raffles Doha,info.doha@raffles.com,+974 4030 7100,https://www.eyeofriyadh.com/directory/details/14073_raffles-doha
Mandarin Oriental Doha,modoh-reservations@mohg.com,97444592678,https://www.eyeofriyadh.com/directory/details/14074_mandarin-oriental-doha
Waldorf Astoria Doha West Bay,Info.Doha@WaldorfAstoria.com,+974 4008 9000,https://www.eyeofriyadh.com/directory/details/14075_waldorf-astoria-doha-west-bay
Four Seasons,info@fourseasons.com,18008195053,https://www.eyeofriyadh.com/directory/details/14076_four-seasons
Waldorf Astoria,info@waldorfastoria.com,96522063837,https://www.eyeofriyadh.com/directory/details/14077_waldorf-astoria
Al Messila Luxury Collection Resort and Spa,,97444450000,https://www.eyeofriyadh.com/directory/details/14078_al-messila-luxury-collection-resort-and-spa
Crown Plaza,info@crownplaza.com,8008501544,https://www.eyeofriyadh.com/directory/details/14079_crown-plaza
Jumeirah Messilah Beach,jmbreservations@jumeirah.com,96522269601,https://www.eyeofriyadh.com/directory/details/14080_jumeirah-messilah-beach
The St. Regis,info@marriott.com,96522982000,https://www.eyeofriyadh.com/directory/details/14081_the-st-regis
Grand Hyatt,reservations@grandhyatt.com,9652505853,https://www.eyeofriyadh.com/directory/details/14082_grand-hyatt
Holiday Inn Al Thuraya City,reservation.atc@ihg.com,96524742000,https://www.eyeofriyadh.com/directory/details/14083_holiday-inn-al-thuraya-city
Radisson Blu,reservations@radissonblu.com,9651234562739,https://www.eyeofriyadh.com/directory/details/14084_radisson-blu
Sheraton,reservations@sheraton.com,96522982000,https://www.eyeofriyadh.com/directory/details/14085_sheraton
Marina,reservations.marina@safirhotels.com,96522230030,https://www.eyeofriyadh.com/directory/details/14086_marina
Vida Beach Resort,Hithere.bah@vidahotels.com,97377488888,https://www.eyeofriyadh.com/directory/details/14087_vida-beach-resort
Sofitel,reservations@sofitel.com,97317636363,https://www.eyeofriyadh.com/directory/details/14088_sofitel
Sheraton,reservations@sheraton.com,97317533533,https://www.eyeofriyadh.com/directory/details/14089_sheraton
Four Seasons,reservations@fourseasons.com,18008195053,https://www.eyeofriyadh.com/directory/details/14090_four-seasons
Address Beach Resort,infoatbeachresortbah@addresshotels.com,97377998888,https://www.eyeofriyadh.com/directory/details/14091_address-beach-resort
The Ritz Carlton,reservations@theritzcarlton.com,97317580000,https://www.eyeofriyadh.com/directory/details/14092_the-ritz-carlton
The Westin,reservations@westinbahrain.com,97317171000,https://www.eyeofriyadh.com/directory/details/14093_the-westin
Royal Saray Resort,reservations@royalsaray.com,97377707070,https://www.eyeofriyadh.com/directory/details/14094_royal-saray-resort
Wyndham Grand,bahrain@wyndhamgrandbh.com,97317116116,https://www.eyeofriyadh.com/directory/details/14095_wyndham-grand
Mövenpick,hotel.bahrain@movenpick.com,97317460000,https://www.eyeofriyadh.com/directory/details/14096_m-venpick
Hyatt Regency Oryx Doha,,97441411234,https://www.eyeofriyadh.com/directory/details/14097_hyatt-regency-oryx-doha
Hyatt Regency Oryx Doha,,97441411234,https://www.eyeofriyadh.com/directory/details/14098_hyatt-regency-oryx-doha
"Marsa Malaz Kempinski, The Pearl – Doha",reservations.marsamalaz@kempinski.com,+974 4035 5555,https://www.eyeofriyadh.com/directory/details/14099_marsa-malaz-kempinski-the-pearl-doha
Four Seasons Hotel Doha,reservations.doh@fourseasons.com,97444948888,https://www.eyeofriyadh.com/directory/details/14100_four-seasons-hotel-doha
The St. Regis Doha,reservations.doha@stregis.com,97444460000,https://www.eyeofriyadh.com/directory/details/14101_the-st-regis-doha
"The Ritz-Carlton, Doha",reservations.doha@ritzcarlton.com,97444848000,https://www.eyeofriyadh.com/directory/details/14102_the-ritz-carlton-doha
Jellyfish Bubble Tea,,00962779120986,https://www.eyeofriyadh.com/directory/details/14138_jellyfish-bubble-tea
musanadah,info@musanadah.com.sa,8001160100,https://www.eyeofriyadh.com/directory/details/14167_musanadah
Initial Saudi Group,info@initialSaudi.com,+920005880,https://www.eyeofriyadh.com/directory/details/14170_initial-saudi-group
SRACO COMPANY,Info@sraco.com.sa,+966138433441,https://www.eyeofriyadh.com/directory/details/14181_sraco-company
Qatari Diar,customerservice@qataridiar.com, 44974444 974+,https://www.eyeofriyadh.com/directory/details/14242_qatari-diar
United Development Company (UDC),info@udcqatar.com,+974 4409 5155,https://www.eyeofriyadh.com/directory/details/14243_united-development-company-udc
Qetaifan Projects,info@qetaifanprojects.com,+974 4144 4600,https://www.eyeofriyadh.com/directory/details/14244_qetaifan-projects
Al Waab City,info@alwaabcity.com,+974 44580507,https://www.eyeofriyadh.com/directory/details/14245_al-waab-city
BARWA Real Estate,info@barwa.com.qa,+974 4408 8888,https://www.eyeofriyadh.com/directory/details/14246_barwa-real-estate
JMJ Group Holding,info@jmjgroupholding.com,+974 800 3333,https://www.eyeofriyadh.com/directory/details/14247_jmj-group-holding
Qatar Investment Authority (QIA),,+974 4499 5919,https://www.eyeofriyadh.com/directory/details/14248_qatar-investment-authority-qia
Msheireb Properties,info@msheireb.com,+974 4008 4999,https://www.eyeofriyadh.com/directory/details/14249_msheireb-properties
